Year,Rank,Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1967,53,(Your Love Keeps Lifting Me) Higher and Higher,Jackie Wilson,0.634,0.677,2,-7.19,1,0.0448,0.318,0.0,0.0902,0.939,95.792,audio_features,5qyq1H5OPMlfuvZQ1wQNo7,spotify:track:5qyq1H5OPMlfuvZQ1wQNo7,https://api.spotify.com/v1/tracks/5qyq1H5OPMlfuvZQ1wQNo7,https://api.spotify.com/v1/audio-analysis/5qyq1H5OPMlfuvZQ1wQNo7,179120,4
1967,54,I've Been Lonely Too Long,The Young Rascals,0.672,0.717,2,-5.862,1,0.0435,0.256,0.0,0.0707,0.758,123.45,audio_features,38XYQYKfwZNMmBEcLZ4Zvk,spotify:track:38XYQYKfwZNMmBEcLZ4Zvk,https://api.spotify.com/v1/tracks/38XYQYKfwZNMmBEcLZ4Zvk,https://api.spotify.com/v1/audio-analysis/38XYQYKfwZNMmBEcLZ4Zvk,128120,4
1967,55,Penny Lane,The Beatles,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.491,113.032,audio_features,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/audio-analysis/1h04XMpzGzmAudoI6VHBgA,180893,4
1967,56,You're My Everything,The Temptations,0.307,0.665,0,-8.827,1,0.0571,0.199,0.0,0.31,0.58,110.391,audio_features,5MXgPV8AFvVY5J930m0c46,spotify:track:5MXgPV8AFvVY5J930m0c46,https://api.spotify.com/v1/tracks/5MXgPV8AFvVY5J930m0c46,https://api.spotify.com/v1/audio-analysis/5MXgPV8AFvVY5J930m0c46,506226,4
1967,57,Georgy Girl,The Seekers,0.515,0.496,4,-7.446,1,0.0324,0.265,0.0,0.182,0.651,153.582,audio_features,73XQBWHSVLL1939hb8cQTm,spotify:track:73XQBWHSVLL1939hb8cQTm,https://api.spotify.com/v1/tracks/73XQBWHSVLL1939hb8cQTm,https://api.spotify.com/v1/audio-analysis/73XQBWHSVLL1939hb8cQTm,140440,4
1967,58,Western Union,Five Americans,0.319,0.475,2,-12.053,1,0.0459,0.473,0.0245,0.121,0.677,231.025,audio_features,6ZnbY8hIGEDg2NEIS9ZNYh,spotify:track:6ZnbY8hIGEDg2NEIS9ZNYh,https://api.spotify.com/v1/tracks/6ZnbY8hIGEDg2NEIS9ZNYh,https://api.spotify.com/v1/audio-analysis/6ZnbY8hIGEDg2NEIS9ZNYh,157720,4
1967,59,Baby I Love You,Aretha Franklin,0.565,0.41,0,-10.315,1,0.0386,0.499,0.0,0.664,0.827,182.164,audio_features,5liSqIuo993Rj1ayyqQqAw,spotify:track:5liSqIuo993Rj1ayyqQqAw,https://api.spotify.com/v1/tracks/5liSqIuo993Rj1ayyqQqAw,https://api.spotify.com/v1/audio-analysis/5liSqIuo993Rj1ayyqQqAw,164267,4
1967,60,"A Little Bit Me, a Little Bit You",The Monkees,0.609,0.818,5,-4.62,1,0.0425,0.114,0.316,0.0999,0.922,78.955,audio_features,4CeMCGrUZByXsrPUV7Qzsu,spotify:track:4CeMCGrUZByXsrPUV7Qzsu,https://api.spotify.com/v1/tracks/4CeMCGrUZByXsrPUV7Qzsu,https://api.spotify.com/v1/audio-analysis/4CeMCGrUZByXsrPUV7Qzsu,168053,4
1967,61,California Nights,Lesley Gore,0.322,0.341,7,-10.788,1,0.0304,0.369,3.44e-06,0.358,0.226,125.482,audio_features,361voLkTmDFBk0Wb6JPg9q,spotify:track:361voLkTmDFBk0Wb6JPg9q,https://api.spotify.com/v1/tracks/361voLkTmDFBk0Wb6JPg9q,https://api.spotify.com/v1/audio-analysis/361voLkTmDFBk0Wb6JPg9q,164000,4
1967,62,Dedicated to the One I Love,The Mamas & the Papas,0.396,0.452,7,-8.809,1,0.0326,0.814,0.0,0.192,0.307,103.264,audio_features,1mFrjW8e8fuAOowlU3Q3Dr,spotify:track:1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/tracks/1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/audio-analysis/1mFrjW8e8fuAOowlU3Q3Dr,178733,4
1967,63,How Can I Be Sure,The Young Rascals,0.231,0.455,2,-8.06,1,0.0296,0.841,0.0,0.0823,0.391,166.705,audio_features,4NnhLA66RRLXxKbiiscU9R,spotify:track:4NnhLA66RRLXxKbiiscU9R,https://api.spotify.com/v1/tracks/4NnhLA66RRLXxKbiiscU9R,https://api.spotify.com/v1/audio-analysis/4NnhLA66RRLXxKbiiscU9R,175076,3
1967,64,Carrie Anne,The Hollies,0.552,0.515,0,-11.032,1,0.0383,0.397,0.0,0.361,0.859,119.441,audio_features,4vDJqsXuvoVSbHwfjQVrFp,spotify:track:4vDJqsXuvoVSbHwfjQVrFp,https://api.spotify.com/v1/tracks/4vDJqsXuvoVSbHwfjQVrFp,https://api.spotify.com/v1/audio-analysis/4vDJqsXuvoVSbHwfjQVrFp,175400,4
1967,65,(We Ain't Got) Nothin' Yet,Blues Magoos,0.398,0.864,10,-8.199,1,0.0492,0.523,0.0,0.0985,0.782,148.47,audio_features,6cQdZhnwKIeLud5qTD7BuQ,spotify:track:6cQdZhnwKIeLud5qTD7BuQ,https://api.spotify.com/v1/tracks/6cQdZhnwKIeLud5qTD7BuQ,https://api.spotify.com/v1/audio-analysis/6cQdZhnwKIeLud5qTD7BuQ,135747,4
1967,66,Friday on My Mind,The Easybeats,0.304,0.77,9,-11.67,1,0.07,0.117,0.0,0.157,0.592,189.419,audio_features,3Jw1RfDEUEBBIIyNjGt9xP,spotify:track:3Jw1RfDEUEBBIIyNjGt9xP,https://api.spotify.com/v1/tracks/3Jw1RfDEUEBBIIyNjGt9xP,https://api.spotify.com/v1/audio-analysis/3Jw1RfDEUEBBIIyNjGt9xP,174760,4
1967,67,Soul Finger,Bar-Kays,0.736,0.462,4,-15.0,1,0.031,0.142,0.836,0.231,0.859,115.845,audio_features,085diW9d1iWe9qeNQiDYOw,spotify:track:085diW9d1iWe9qeNQiDYOw,https://api.spotify.com/v1/tracks/085diW9d1iWe9qeNQiDYOw,https://api.spotify.com/v1/audio-analysis/085diW9d1iWe9qeNQiDYOw,142773,4
1967,68,Gimme Some Lovin',The Spencer Davis Group,0.598,0.564,0,-6.454,1,0.032,0.216,0.000204,0.277,0.43,147.619,audio_features,3qCHUm73I3o5F1mDEfibzo,spotify:track:3qCHUm73I3o5F1mDEfibzo,https://api.spotify.com/v1/tracks/3qCHUm73I3o5F1mDEfibzo,https://api.spotify.com/v1/audio-analysis/3qCHUm73I3o5F1mDEfibzo,178840,4
1967,69,Let It Out (Let It All Hang Out),The Hombres,0.736,0.489,9,-9.717,1,0.0575,0.396,2.3e-06,0.0492,0.862,121.365,audio_features,1SCnrq7aAvg2MIddieSQ9n,spotify:track:1SCnrq7aAvg2MIddieSQ9n,https://api.spotify.com/v1/tracks/1SCnrq7aAvg2MIddieSQ9n,https://api.spotify.com/v1/audio-analysis/1SCnrq7aAvg2MIddieSQ9n,123693,4
1967,70,Let's Live for Today,The Grass Roots,0.6,0.494,1,-8.266,0,0.0301,0.284,0.0,0.0618,0.477,116.466,audio_features,6byAvzG3SGPMfzZk29kcK4,spotify:track:6byAvzG3SGPMfzZk29kcK4,https://api.spotify.com/v1/tracks/6byAvzG3SGPMfzZk29kcK4,https://api.spotify.com/v1/audio-analysis/6byAvzG3SGPMfzZk29kcK4,169987,4
1967,71,Close Your Eyes,Peaches & Herb,0.492,0.335,7,-9.161,1,0.0283,0.435,0.0,0.129,0.442,81.55,audio_features,774ZoGBhlMSZd7nI2zojbc,spotify:track:774ZoGBhlMSZd7nI2zojbc,https://api.spotify.com/v1/tracks/774ZoGBhlMSZd7nI2zojbc,https://api.spotify.com/v1/audio-analysis/774ZoGBhlMSZd7nI2zojbc,154707,3
1967,72,Groovin',Booker T. & the M.G.'s,0.723,0.228,4,-17.689,1,0.0328,0.318,0.725,0.159,0.839,107.371,audio_features,29bU062RLWPo6OR6rjonrN,spotify:track:29bU062RLWPo6OR6rjonrN,https://api.spotify.com/v1/tracks/29bU062RLWPo6OR6rjonrN,https://api.spotify.com/v1/audio-analysis/29bU062RLWPo6OR6rjonrN,163800,4
1967,73,Funky Broadway,Wilson Pickett,0.705,0.349,9,-16.017,1,0.0411,0.0702,0.00181,0.0786,0.95,121.064,audio_features,4Kj7BJGxHXqNiAGXVD2xAH,spotify:track:4Kj7BJGxHXqNiAGXVD2xAH,https://api.spotify.com/v1/tracks/4Kj7BJGxHXqNiAGXVD2xAH,https://api.spotify.com/v1/audio-analysis/4Kj7BJGxHXqNiAGXVD2xAH,156893,4
1967,74,Pleasant Valley Sunday,The Monkees,0.421,0.727,9,-6.384,1,0.0344,0.203,0.0,0.235,0.541,89.973,audio_features,2HqB3VSdiYmDkTTCPzVHOf,spotify:track:2HqB3VSdiYmDkTTCPzVHOf,https://api.spotify.com/v1/tracks/2HqB3VSdiYmDkTTCPzVHOf,https://api.spotify.com/v1/audio-analysis/2HqB3VSdiYmDkTTCPzVHOf,194467,4
1967,75,I Never Loved a Man (The Way I Love You),Aretha Franklin,0.657,0.371,5,-9.186,1,0.0359,0.367,0.0459,0.157,0.709,134.867,audio_features,1hES47PrbU8GPTI5A9lsr0,spotify:track:1hES47PrbU8GPTI5A9lsr0,https://api.spotify.com/v1/tracks/1hES47PrbU8GPTI5A9lsr0,https://api.spotify.com/v1/audio-analysis/1hES47PrbU8GPTI5A9lsr0,171773,4
1967,76,Tell It Like It Is,Aaron Neville,0.644,0.375,2,-10.588,0,0.0284,0.702,0.0,0.111,0.629,94.257,audio_features,5hxOvIWUQ1G2THsXhQlkle,spotify:track:5hxOvIWUQ1G2THsXhQlkle,https://api.spotify.com/v1/tracks/5hxOvIWUQ1G2THsXhQlkle,https://api.spotify.com/v1/audio-analysis/5hxOvIWUQ1G2THsXhQlkle,162400,3
1967,77,Cold Sweat,James Brown,0.746,0.557,7,-11.072,0,0.0405,0.289,1.19e-06,0.0996,0.892,119.748,audio_features,3GWM2gYAWWBrrh1h9F8DEc,spotify:track:3GWM2gYAWWBrrh1h9F8DEc,https://api.spotify.com/v1/tracks/3GWM2gYAWWBrrh1h9F8DEc,https://api.spotify.com/v1/audio-analysis/3GWM2gYAWWBrrh1h9F8DEc,176973,4
1967,78,She'd Rather Be with Me,The Turtles,0.552,0.837,6,-3.196,1,0.0353,0.535,0.0,0.371,0.867,125.056,audio_features,6OhPgt7nRfVPA1w37SNOyh,spotify:track:6OhPgt7nRfVPA1w37SNOyh,https://api.spotify.com/v1/tracks/6OhPgt7nRfVPA1w37SNOyh,https://api.spotify.com/v1/audio-analysis/6OhPgt7nRfVPA1w37SNOyh,137751,4
1967,79,98.6,Keith,0.542,0.335,7,-10.291,1,0.0383,0.38,0.0,0.0828,0.504,74.524,audio_features,602FffJEffSJnWC8eHDIwv,spotify:track:602FffJEffSJnWC8eHDIwv,https://api.spotify.com/v1/tracks/602FffJEffSJnWC8eHDIwv,https://api.spotify.com/v1/audio-analysis/602FffJEffSJnWC8eHDIwv,187400,4
1967,80,Here We Go Again,Ray Charles,0.628,0.298,10,-12.571,1,0.0296,0.639,0.000442,0.101,0.391,98.966,audio_features,5wfCY08QVWdUaigsFv9IkZ,spotify:track:5wfCY08QVWdUaigsFv9IkZ,https://api.spotify.com/v1/tracks/5wfCY08QVWdUaigsFv9IkZ,https://api.spotify.com/v1/audio-analysis/5wfCY08QVWdUaigsFv9IkZ,238751,3
1967,81,White Rabbit,Jefferson Airplane,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,audio_features,4vpeKl0vMGdAXpZiQB2Dtd,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/tracks/4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/audio-analysis/4vpeKl0vMGdAXpZiQB2Dtd,150640,4
1967,82,Bernadette,Four Tops,0.655,0.8,6,-8.375,1,0.029,0.0891,0.0,0.491,0.695,111.197,audio_features,0LVvnJs7eOuHIkWwjWHEWF,spotify:track:0LVvnJs7eOuHIkWwjWHEWF,https://api.spotify.com/v1/tracks/0LVvnJs7eOuHIkWwjWHEWF,https://api.spotify.com/v1/audio-analysis/0LVvnJs7eOuHIkWwjWHEWF,181840,4
1967,83,The Beat Goes On,Sonny & Cher,0.665,0.487,10,-10.529,1,0.0442,0.282,0.0,0.169,0.437,126.137,audio_features,6WIh0P8aupqSHeqUULThF0,spotify:track:6WIh0P8aupqSHeqUULThF0,https://api.spotify.com/v1/tracks/6WIh0P8aupqSHeqUULThF0,https://api.spotify.com/v1/audio-analysis/6WIh0P8aupqSHeqUULThF0,208160,4
1967,84,Snoopy Vs. The Red Baron,The Royal Guardsmen,0.612,0.837,6,-8.504,1,0.0609,0.436,0.0,0.337,0.749,126.783,audio_features,6qF3qHvzEmh7bkdBatxQuS,spotify:track:6qF3qHvzEmh7bkdBatxQuS,https://api.spotify.com/v1/tracks/6qF3qHvzEmh7bkdBatxQuS,https://api.spotify.com/v1/audio-analysis/6qF3qHvzEmh7bkdBatxQuS,160680,4
1967,85,Society's Child,Janis Ian,0.454,0.33,10,-9.34,1,0.0278,0.506,0.0,0.335,0.237,106.882,audio_features,2isbnzCWTJdPgSuiNGUYcx,spotify:track:2isbnzCWTJdPgSuiNGUYcx,https://api.spotify.com/v1/tracks/2isbnzCWTJdPgSuiNGUYcx,https://api.spotify.com/v1/audio-analysis/2isbnzCWTJdPgSuiNGUYcx,192160,4
1967,86,"Girl, You'll Be a Woman Soon",Neil Diamond,0.515,0.641,5,-5.573,1,0.0272,0.567,0.066,0.321,0.655,109.559,audio_features,1BmVQ5RGqqtF5cnsv6cQYu,spotify:track:1BmVQ5RGqqtF5cnsv6cQYu,https://api.spotify.com/v1/tracks/1BmVQ5RGqqtF5cnsv6cQYu,https://api.spotify.com/v1/audio-analysis/1BmVQ5RGqqtF5cnsv6cQYu,180253,4
1967,87,Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,0.657,0.667,4,-8.671,0,0.142,0.379,3.2e-06,0.276,0.582,129.238,audio_features,557WVKv0CXtfKQJWRzBblP,spotify:track:557WVKv0CXtfKQJWRzBblP,https://api.spotify.com/v1/tracks/557WVKv0CXtfKQJWRzBblP,https://api.spotify.com/v1/audio-analysis/557WVKv0CXtfKQJWRzBblP,230973,4
1967,88,I Take It Back,Sandy Posey,0.59,0.416,10,-14.642,1,0.0423,0.508,0.0,0.183,0.594,136.61,audio_features,4aydi5WmuDt3oixdXso9Mb,spotify:track:4aydi5WmuDt3oixdXso9Mb,https://api.spotify.com/v1/tracks/4aydi5WmuDt3oixdXso9Mb,https://api.spotify.com/v1/audio-analysis/4aydi5WmuDt3oixdXso9Mb,145947,4
1967,89,Here Comes My Baby,The Tremeloes,0.514,0.882,7,-5.306,1,0.0491,0.0154,0.0,0.389,0.942,92.147,audio_features,4jKq3767lb2mWKCvas6E7Z,spotify:track:4jKq3767lb2mWKCvas6E7Z,https://api.spotify.com/v1/tracks/4jKq3767lb2mWKCvas6E7Z,https://api.spotify.com/v1/audio-analysis/4jKq3767lb2mWKCvas6E7Z,184107,4
1967,90,Everlasting Love,Robert Knight,0.618,0.442,9,-13.154,1,0.0313,0.624,0.0291,0.106,0.403,116.113,audio_features,0YR8dAoJh6Hba2c9EvppJI,spotify:track:0YR8dAoJh6Hba2c9EvppJI,https://api.spotify.com/v1/tracks/0YR8dAoJh6Hba2c9EvppJI,https://api.spotify.com/v1/audio-analysis/0YR8dAoJh6Hba2c9EvppJI,179493,4
1967,91,I Dig Rock and Roll Music,"Peter, Paul and Mary",0.701,0.512,2,-9.148,1,0.0424,0.156,0.0,0.322,0.701,121.834,audio_features,6XQZ6hb6ynQafnlSA0JSH4,spotify:track:6XQZ6hb6ynQafnlSA0JSH4,https://api.spotify.com/v1/tracks/6XQZ6hb6ynQafnlSA0JSH4,https://api.spotify.com/v1/audio-analysis/6XQZ6hb6ynQafnlSA0JSH4,151707,4
1967,92,"Little Ole Man (Uptight, Everything's Alright)",Bill Cosby,0.701,0.512,2,-9.148,1,0.0424,0.156,0.0,0.322,0.701,121.834,audio_features,6XQZ6hb6ynQafnlSA0JSH4,spotify:track:6XQZ6hb6ynQafnlSA0JSH4,https://api.spotify.com/v1/tracks/6XQZ6hb6ynQafnlSA0JSH4,https://api.spotify.com/v1/audio-analysis/6XQZ6hb6ynQafnlSA0JSH4,151707,4
1967,93,I Had Too Much to Dream (Last Night),The Electric Prunes,0.358,0.554,2,-12.927,0,0.0381,0.354,1.3e-06,0.218,0.419,147.743,audio_features,5YgCmkSdGukXqK3fJlX4pQ,spotify:track:5YgCmkSdGukXqK3fJlX4pQ,https://api.spotify.com/v1/tracks/5YgCmkSdGukXqK3fJlX4pQ,https://api.spotify.com/v1/audio-analysis/5YgCmkSdGukXqK3fJlX4pQ,179173,4
1967,94,Daydream Believer,The Monkees,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,audio_features,7uEcCGtM1FBBGIhPozhJjv,spotify:track:7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/tracks/7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/audio-analysis/7uEcCGtM1FBBGIhPozhJjv,179613,4
1967,95,Baby I Need Your Lovin',Johnny Rivers,0.539,0.423,0,-11.667,1,0.0284,0.781,0.0,0.179,0.72,106.946,audio_features,6Sfz7OhN8Hh9plicJoIvDw,spotify:track:6Sfz7OhN8Hh9plicJoIvDw,https://api.spotify.com/v1/tracks/6Sfz7OhN8Hh9plicJoIvDw,https://api.spotify.com/v1/audio-analysis/6Sfz7OhN8Hh9plicJoIvDw,190200,4
1967,96,I Can See for Miles,The Who,0.338,0.815,9,-6.485,1,0.0673,0.00325,0.000403,0.0884,0.199,133.014,audio_features,7B9F9nLxe7MZgZ68Jj86Fn,spotify:track:7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/tracks/7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/audio-analysis/7B9F9nLxe7MZgZ68Jj86Fn,247307,4
1967,97,Mirage,Tommy James and the Shondells,0.671,0.541,9,-10.905,1,0.0442,0.466,2.38e-06,0.0649,0.732,128.583,audio_features,28DmQwWGctmkziuiuTqFBK,spotify:track:28DmQwWGctmkziuiuTqFBK,https://api.spotify.com/v1/tracks/28DmQwWGctmkziuiuTqFBK,https://api.spotify.com/v1/audio-analysis/28DmQwWGctmkziuiuTqFBK,160387,4
1967,98,"Green, Green Grass of Home",Tom Jones,0.543,0.41,8,-13.253,1,0.0268,0.157,0.0,0.0996,0.817,95.363,audio_features,5BFWQXNGPYadZxNKxY1UfU,spotify:track:5BFWQXNGPYadZxNKxY1UfU,https://api.spotify.com/v1/tracks/5BFWQXNGPYadZxNKxY1UfU,https://api.spotify.com/v1/audio-analysis/5BFWQXNGPYadZxNKxY1UfU,184893,4
1967,99,Don't Sleep in the Subway,Petula Clark,0.395,0.474,10,-9.791,1,0.0357,0.615,0.0,0.19,0.411,133.743,audio_features,2OdNbVjchOkPiPt6FiKNJ3,spotify:track:2OdNbVjchOkPiPt6FiKNJ3,https://api.spotify.com/v1/tracks/2OdNbVjchOkPiPt6FiKNJ3,https://api.spotify.com/v1/audio-analysis/2OdNbVjchOkPiPt6FiKNJ3,175760,4
1967,100,Thank the Lord for the Night Time,Neil Diamond,0.341,0.899,9,-3.752,1,0.169,0.00989,0.000329,0.0503,0.848,185.543,audio_features,3lBEmzljJyCXx0aK94ALK7,spotify:track:3lBEmzljJyCXx0aK94ALK7,https://api.spotify.com/v1/tracks/3lBEmzljJyCXx0aK94ALK7,https://api.spotify.com/v1/audio-analysis/3lBEmzljJyCXx0aK94ALK7,181840,4
1968,1,Hey Jude,The Beatles,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,audio_features,0aym2LBJBk9DAYuHHutrIl,spotify:track:0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,425653,4
1968,2,Love is Blue,Paul Mauriat,0.482,0.499,7,-10.549,1,0.0268,0.164,0.899,0.151,0.281,104.361,audio_features,0tS7Mli5NtOcpeCqC25GWd,spotify:track:0tS7Mli5NtOcpeCqC25GWd,https://api.spotify.com/v1/tracks/0tS7Mli5NtOcpeCqC25GWd,https://api.spotify.com/v1/audio-analysis/0tS7Mli5NtOcpeCqC25GWd,156520,4
1968,3,Honey,Bobby Goldsboro,0.399,0.278,7,-13.122,1,0.0291,0.674,0.000694,0.203,0.597,93.189,audio_features,2Qhvi6R73Zj3cpzRYzcAww,spotify:track:2Qhvi6R73Zj3cpzRYzcAww,https://api.spotify.com/v1/tracks/2Qhvi6R73Zj3cpzRYzcAww,https://api.spotify.com/v1/audio-analysis/2Qhvi6R73Zj3cpzRYzcAww,238733,4
1968,4,(Sittin' On) The Dock of the Bay,Otis Redding,0.768,0.367,2,-11.226,1,0.0315,0.683,1.79e-05,0.081,0.532,103.621,audio_features,3zBhihYUHBmGd2bcQIobrF,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4
1968,5,People Got to Be Free,The Rascals,0.685,0.696,10,-8.137,1,0.0364,0.466,0.0,0.195,0.96,126.019,audio_features,5tUEIByLWg1sYWajZ2x5zx,spotify:track:5tUEIByLWg1sYWajZ2x5zx,https://api.spotify.com/v1/tracks/5tUEIByLWg1sYWajZ2x5zx,https://api.spotify.com/v1/audio-analysis/5tUEIByLWg1sYWajZ2x5zx,181787,4
1968,6,Sunshine of Your Love,Cream,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,audio_features,2K2M0TcglCRLLpFOzKeFZA,spotify:track:2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA,250400,4
1968,7,This Guy's in Love with You,Herb Alpert,0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.767,audio_features,5hffP5gJFe1zByXf7BIeYq,spotify:track:5hffP5gJFe1zByXf7BIeYq,https://api.spotify.com/v1/tracks/5hffP5gJFe1zByXf7BIeYq,https://api.spotify.com/v1/audio-analysis/5hffP5gJFe1zByXf7BIeYq,239733,4
1968,8,"The Good, the Bad and the Ugly",Hugo Montenegro,0.531,0.648,0,-10.648,1,0.0412,0.649,0.501,0.442,0.589,116.572,audio_features,3iEABTE7uVYkVQA8wCUnVZ,spotify:track:3iEABTE7uVYkVQA8wCUnVZ,https://api.spotify.com/v1/tracks/3iEABTE7uVYkVQA8wCUnVZ,https://api.spotify.com/v1/audio-analysis/3iEABTE7uVYkVQA8wCUnVZ,165693,4
1968,9,Mrs. Robinson,Simon & Garfunkel,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,audio_features,0iOZM63lendWRTTeKhZBSC,spotify:track:0iOZM63lendWRTTeKhZBSC,https://api.spotify.com/v1/tracks/0iOZM63lendWRTTeKhZBSC,https://api.spotify.com/v1/audio-analysis/0iOZM63lendWRTTeKhZBSC,244027,4
1968,10,Tighten Up,Archie Bell & the Drells,0.708,0.441,11,-12.931,1,0.196,0.242,0.000147,0.0899,0.724,125.191,audio_features,6IIcvtmuGpWIasqOpyGlyY,spotify:track:6IIcvtmuGpWIasqOpyGlyY,https://api.spotify.com/v1/tracks/6IIcvtmuGpWIasqOpyGlyY,https://api.spotify.com/v1/audio-analysis/6IIcvtmuGpWIasqOpyGlyY,196000,4
1968,11,Harper Valley PTA,Jeannie C. Riley,0.809,0.717,4,-6.602,1,0.0393,0.574,0.0,0.089,0.919,122.463,audio_features,63EQVLdtGL6rZf8mPKW7QY,spotify:track:63EQVLdtGL6rZf8mPKW7QY,https://api.spotify.com/v1/tracks/63EQVLdtGL6rZf8mPKW7QY,https://api.spotify.com/v1/audio-analysis/63EQVLdtGL6rZf8mPKW7QY,195000,4
1968,12,Little Green Apples,O. C. Smith,0.408,0.296,6,-15.525,1,0.056,0.722,1.67e-06,0.076,0.218,83.825,audio_features,1EMGDP9KlsgTHCDPKeIpID,spotify:track:1EMGDP9KlsgTHCDPKeIpID,https://api.spotify.com/v1/tracks/1EMGDP9KlsgTHCDPKeIpID,https://api.spotify.com/v1/audio-analysis/1EMGDP9KlsgTHCDPKeIpID,240000,4
1968,13,Mony Mony,Tommy James and the Shondells,0.592,0.834,2,-11.565,1,0.0334,0.322,0.0,0.364,0.809,130.967,audio_features,23xk9Rf7oIHVUU1JvmXYFn,spotify:track:23xk9Rf7oIHVUU1JvmXYFn,https://api.spotify.com/v1/tracks/23xk9Rf7oIHVUU1JvmXYFn,https://api.spotify.com/v1/audio-analysis/23xk9Rf7oIHVUU1JvmXYFn,174133,4
1968,14,"Hello, I Love You",The Doors,0.597,0.554,11,-14.144,0,0.0425,0.029,0.0,0.0766,0.963,117.835,audio_features,3bWGaqVeYKMlLss40mPgNn,spotify:track:3bWGaqVeYKMlLss40mPgNn,https://api.spotify.com/v1/tracks/3bWGaqVeYKMlLss40mPgNn,https://api.spotify.com/v1/audio-analysis/3bWGaqVeYKMlLss40mPgNn,133200,4
1968,15,Young Girl,Gary Puckett & The Union Gap,0.441,0.555,3,-8.227,1,0.034,0.664,0.0,0.162,0.462,119.426,audio_features,28E3Hw3po6GAA83aB9vHSz,spotify:track:28E3Hw3po6GAA83aB9vHSz,https://api.spotify.com/v1/tracks/28E3Hw3po6GAA83aB9vHSz,https://api.spotify.com/v1/audio-analysis/28E3Hw3po6GAA83aB9vHSz,191267,4
1968,16,Cry Like a Baby,The Box Tops,0.666,0.465,2,-11.785,1,0.0307,0.344,4.82e-06,0.497,0.771,132.808,audio_features,6e5dOtgCiKkITJxtWSuLBE,spotify:track:6e5dOtgCiKkITJxtWSuLBE,https://api.spotify.com/v1/tracks/6e5dOtgCiKkITJxtWSuLBE,https://api.spotify.com/v1/audio-analysis/6e5dOtgCiKkITJxtWSuLBE,152400,4
1968,17,Stoned Soul Picnic,The 5th Dimension,0.335,0.409,4,-13.812,1,0.0412,0.369,0.0,0.154,0.796,187.779,audio_features,23OBcAyQonpaJ2XswR0k1I,spotify:track:23OBcAyQonpaJ2XswR0k1I,https://api.spotify.com/v1/tracks/23OBcAyQonpaJ2XswR0k1I,https://api.spotify.com/v1/audio-analysis/23OBcAyQonpaJ2XswR0k1I,208680,4
1968,18,Grazing in the Grass,Hugh Masekela,0.661,0.554,7,-12.241,0,0.0291,0.36,0.782,0.261,0.906,106.894,audio_features,2P6Buc8kWRgShx7aHIadqu,spotify:track:2P6Buc8kWRgShx7aHIadqu,https://api.spotify.com/v1/tracks/2P6Buc8kWRgShx7aHIadqu,https://api.spotify.com/v1/audio-analysis/2P6Buc8kWRgShx7aHIadqu,157773,4
1968,19,Midnight Confessions,The Grass Roots,0.705,0.751,6,-7.08,1,0.0441,0.00297,0.000271,0.105,0.794,134.954,audio_features,0Q1perOt9SEwRUp6cHglrC,spotify:track:0Q1perOt9SEwRUp6cHglrC,https://api.spotify.com/v1/tracks/0Q1perOt9SEwRUp6cHglrC,https://api.spotify.com/v1/audio-analysis/0Q1perOt9SEwRUp6cHglrC,164213,4
